country,year,gdp_current_usd,gdp_growth,debt_to_gdp,inflation,exports_gdp,imports_gdp,gdp_per_capita,population,foreign_reserves,current_account_balance
ECS,2018,23342642668393.3,2.15902408385477,,2.01321972250337,44.6001417621995,41.0487195691903,25408.6379771601,918689254.0,,
ECS,2019,23067540030248.6,1.82337861520314,,1.76373586528842,44.5415914231752,41.4058892279747,25020.8648271756,921932163.0,,
ECS,2020,22322527185686.7,-5.38089471565053,,1.19998396936028,41.9260304505849,39.0150504418308,24167.3551199699,923664467.0,,
ECS,2021,25572901699926.6,6.79965905280595,,3.19017771027094,45.4027838906664,41.4738160904621,27664.8914080918,924381062.0,,
ECS,2022,25798700454390.6,3.39087777130349,,11.1136121878761,49.7851841701139,46.6293962769366,27913.5882331645,924234471.0,,
ECS,2023,27732942821913.5,1.0463748073376,,7.120422120899,46.3695796525352,43.4073903637707,29988.9022903108,924773523.0,,
ECS,2024,29291828957768.8,1.56624845618092,,2.75760909424272,44.8215300045548,41.4328134596618,31555.5207890657,928263208.0,,
ECU,1990,15239272611.5809,3.67991405308877,,48.5191129963729,22.7643720219304,21.8305402720974,1455.00748510871,10473673.0,1009075807.30826,-2.36231747522136
ECU,1991,16988535267.6338,4.29134246404705,,48.718080675219,23.6745835890502,21.5220563955058,1587.36049996672,10702380.0,1080977277.89412,-4.16751643885901
ECU,1992,18094238119.0595,2.11431064978969,,54.6078215093597,24.1337401413123,20.6728035108946,1655.44613192632,10930128.0,1015827333.20143,-0.674247786490063
ECU,1993,18938717358.6793,1.97321813678619,,44.9550537592163,20.0358408321345,23.1353775913338,1697.88884141445,11154274.0,1541717569.37448,-4.48229932324834
