country,year,imf_debt_gdp
SVN,2008,19.028128
SVN,2009,30.932943
SVN,2010,32.966063
SVN,2011,41.206771
SVN,2012,46.853414
SVN,2013,61.028641
SVN,2014,69.800058
SVN,2015,70.865979
SVN,2016,67.800319
SVN,2017,67.423782
SVN,2018,64.186959
SVN,2019,59.307021
SVN,2020,73.427494
SVN,2021,68.958726
SVN,2022,66.501607
SVN,2023,62.27773
SVN,2024,61.590363
SWE,1990,40.44566
SWE,1991,42.34079
SWE,1992,53.709952
SWE,1993,68.311723
SWE,1994,72.803286
SWE,1995,75.482318
SWE,1996,79.054955
SWE,1997,80.521973
SWE,1998,79.715121
SWE,1999,74.650889
SWE,2000,66.550426
SWE,2001,59.045496
SWE,2002,56.248365
SWE,2003,54.80904
SWE,2004,53.432291
SWE,2005,53.539273
SWE,2006,48.42105
SWE,2007,42.852817
SWE,2008,41.090289
SWE,2009,44.627395
SWE,2010,41.105906
SWE,2011,39.898754
SWE,2012,40.572483
SWE,2013,43.209556
SWE,2014,46.009986
SWE,2015,44.689366
SWE,2016,42.88569
SWE,2017,41.611536
SWE,2018,40.200685
SWE,2019,36.538826
SWE,2020,42.177261
SWE,2021,38.811969
SWE,2022,37.132782
SWE,2023,33.616773
SWE,2024,34.43468
SWZ,1990,20.396575
SWZ,1991,20.14916
SWZ,1992,16.557767
SWZ,1993,15.185714
SWZ,1994,13.372691
SWZ,1995,12.511656
SWZ,1996,11.609806
SWZ,1997,12.601502
SWZ,1998,15.473452
SWZ,1999,16.691048
SWZ,2000,18.158978
SWZ,2001,21.756793
SWZ,2002,17.136829
SWZ,2003,17.481577
SWZ,2004,15.028105
SWZ,2005,13.500562
SWZ,2006,14.589632
SWZ,2007,16.119453
SWZ,2008,14.595777
SWZ,2009,10.486661
SWZ,2010,14.095744
SWZ,2011,14.685337
SWZ,2012,14.765134
SWZ,2013,15.005923
SWZ,2014,13.862462
SWZ,2015,15.759758
SWZ,2016,20.041465
SWZ,2017,22.182991
SWZ,2018,26.891006
SWZ,2019,31.483496
SWZ,2020,39.555533
SWZ,2021,37.869599
SWZ,2022,42.159944
SWZ,2023,37.929901
SWZ,2024,37.210874
SYC,1990,36.307254
SYC,1991,41.033281
SYC,1992,79.905135
SYC,1993,82.179744
SYC,1994,123.45265
SYC,1995,133.52237
SYC,1996,146.66102
SYC,1997,143.01253
SYC,1998,161.24034
SYC,1999,159.7868
SYC,2000,177.83717
SYC,2001,199.78682
SYC,2002,195.85988
SYC,2003,176.97492
SYC,2004,163.22583
SYC,2005,144.06428
SYC,2006,135.07054
SYC,2007,143.99718
SYC,2008,192.10236
SYC,2009,106.12531
SYC,2010,82.223527
SYC,2011,82.508384
SYC,2012,80.06926
SYC,2013,68.198975
SYC,2014,70.392269
SYC,2015,64.672745
SYC,2016,62.84418
SYC,2017,56.652575
SYC,2018,51.25782
SYC,2019,48.853687
SYC,2020,77.370943
SYC,2021,71.248348
SYC,2022,60.007854
SYC,2023,55.293236
SYC,2024,57.803563
Saint Kitts and Nevis,1990,13.039067
Saint Kitts and Nevis,1991,15.715249
Saint Kitts and Nevis,1992,13.043042
Saint Kitts and Nevis,1993,10.073082
Saint Kitts and Nevis,1994,7.8710564
Saint Kitts and Nevis,1995,11.211848
Saint Kitts and Nevis,1996,14.539433
Saint Kitts and Nevis,1997,9.7932395
Saint Kitts and Nevis,1998,13.223594
Saint Kitts and Nevis,1999,14.958505
Saint Kitts and Nevis,2000,22.449785
Saint Kitts and Nevis,2001,21.355968
Saint Kitts and Nevis,2002,18.730674
Saint Kitts and Nevis,2003,12.607289
Saint Kitts and Nevis,2005,88.715717
Saint Kitts and Nevis,2006,98.430647
Saint Kitts and Nevis,2007,92.821572
Saint Kitts and Nevis,2008,84.573373
Saint Kitts and Nevis,2009,87.015427
Saint Kitts and Nevis,2010,91.163741
Saint Kitts and Nevis,2011,85.836834
Saint Kitts and Nevis,2012,81.649012
Saint Kitts and Nevis,2013,56.009426
Saint Kitts and Nevis,2014,44.848371
Saint Kitts and Nevis,2015,37.154515
Saint Kitts and Nevis,2016,33.593703
Saint Kitts and Nevis,2017,31.803947
Saint Kitts and Nevis,2018,25.367412
Saint Kitts and Nevis,2019,23.956707
Saint Kitts and Nevis,2020,28.200831
Saint Kitts and Nevis,2021,27.913805
Saint Kitts and Nevis,2022,24.058421
Saint Lucia,1990,16.980751
Saint Lucia,1991,19.75286
Saint Lucia,1992,22.213208
Saint Lucia,1993,22.933581
Saint Lucia,1994,23.753568
Saint Lucia,1995,22.896267
Saint Lucia,1996,24.054812
Saint Lucia,1997,27.212358
Saint Lucia,1998,29.449209
Saint Lucia,1999,28.878457
Saint Lucia,2000,32.451296
Saint Lucia,2001,38.092514
Saint Lucia,2002,48.810757
Saint Lucia,2003,45.589626
Saint Lucia,2004,49.561341
Saint Lucia,2005,51.897746
Saint Lucia,2006,48.552619
Saint Lucia,2007,49.062622
Saint Lucia,2008,46.677288
Saint Lucia,2009,50.983507
Saint Lucia,2010,52.985483
Saint Lucia,2011,55.198114
Saint Lucia,2012,60.766136
Saint Lucia,2013,62.054752
Saint Lucia,2014,62.370857
Saint Lucia,2015,61.061204
Saint Lucia,2016,61.260927
Saint Lucia,2017,60.387177
Saint Lucia,2018,60.533315
Saint Lucia,2019,62.114066
Saint Lucia,2020,100.80816
Saint Lucia,2021,87.080309
Saint Lucia,2022,74.11788
Saint Lucia,2023,75.557965
Saint Lucia,2024,74.773259
Saint Vincent and the Grenadines,1990,30.244606
Saint Vincent and the Grenadines,1991,30.275102
Saint Vincent and the Grenadines,1992,31.083375
Saint Vincent and the Grenadines,1993,31.78449
Saint Vincent and the Grenadines,1994,35.909573
Saint Vincent and the Grenadines,1995,36.204528
Saint Vincent and the Grenadines,1996,34.87734
Saint Vincent and the Grenadines,1997,33.491199
Saint Vincent and the Grenadines,1998,35.415469
Saint Vincent and the Grenadines,2000,46.210602
Saint Vincent and the Grenadines,2001,45.811539
Saint Vincent and the Grenadines,2002,48.890336
Saint Vincent and the Grenadines,2003,49.509205
Saint Vincent and the Grenadines,2004,52.774856
Saint Vincent and the Grenadines,2005,43.883829
Saint Vincent and the Grenadines,2006,36.934798
Saint Vincent and the Grenadines,2007,37.527173
Saint Vincent and the Grenadines,2008,37.030737
Saint Vincent and the Grenadines,2009,43.383489
Saint Vincent and the Grenadines,2010,50.737257
Saint Vincent and the Grenadines,2011,54.025094
Saint Vincent and the Grenadines,2012,58.083549
Saint Vincent and the Grenadines,2013,59.493116
Saint Vincent and the Grenadines,2014,64.772396
Saint Vincent and the Grenadines,2015,64.988492
Saint Vincent and the Grenadines,2016,65.019592
Saint Vincent and the Grenadines,2017,58.03282
Saint Vincent and the Grenadines,2018,58.833149
Saint Vincent and the Grenadines,2019,61.301246
Saint Vincent and the Grenadines,2020,73.372805
Saint Vincent and the Grenadines,2021,82.042283
Saint Vincent and the Grenadines,2022,84.199111
Saint Vincent and the Grenadines,2023,87.934951
Saint Vincent and the Grenadines,2024,91.612287
"South Sudan, Republic of",2012,8.9057282
"South Sudan, Republic of",2013,17.586986
"South Sudan, Republic of",2014,38.141095
"South Sudan, Republic of",2015,57.24317
"South Sudan, Republic of",2016,150.47984
"South Sudan, Republic of",2017,162.9559
"South Sudan, Republic of",2018,80.268806
"South Sudan, Republic of",2019,43.10022
"South Sudan, Republic of",2020,48.982248
"South Sudan, Republic of",2021,51.086602
"South Sudan, Republic of",2022,39.112386
"South Sudan, Republic of",2023,49.687188
"South Sudan, Republic of",2024,54.323099
Syria,1990,189.75659
Syria,1991,182.42463
Syria,1992,173.62143
Syria,1993,171.93947
Syria,1994,162.98122
Syria,1995,152.64233
Syria,1996,141.47887
Syria,1997,147.6234
Syria,1998,151.22536
Syria,1999,147.69772
Syria,2000,152.09445
Syria,2001,144.48996
Syria,2002,132.42709
Syria,2003,133.37035
Syria,2004,113.04721
Syria,2005,50.710288
Syria,2006,44.977268
Syria,2007,42.671884
Syria,2008,37.319159
Syria,2009,31.212095
Syria,2010,30.024411
São Tomé and Príncipe,1990,110.55462
São Tomé and Príncipe,1991,138.76997
São Tomé and Príncipe,1992,176.47375
São Tomé and Príncipe,1993,143.60555
São Tomé and Príncipe,1994,152.10294
São Tomé and Príncipe,1995,228.88042
São Tomé and Príncipe,1996,677.18031
São Tomé and Príncipe,1997,495.94864
São Tomé and Príncipe,1998,460.12521
São Tomé and Príncipe,1999,526.18291
São Tomé and Príncipe,2000,485.11581
São Tomé and Príncipe,2001,418.38025
São Tomé and Príncipe,2002,366.51242
São Tomé and Príncipe,2003,329.36556
São Tomé and Príncipe,2004,354.45188
São Tomé and Príncipe,2005,334.17226
São Tomé and Príncipe,2006,283.18075
São Tomé and Príncipe,2007,110.13955
São Tomé and Príncipe,2008,60.672571
São Tomé and Príncipe,2009,70.314866
São Tomé and Príncipe,2010,82.992441
São Tomé and Príncipe,2011,86.017753
São Tomé and Príncipe,2012,86.31796
São Tomé and Príncipe,2013,77.142094
São Tomé and Príncipe,2014,67.426708
São Tomé and Príncipe,2015,84.318253
São Tomé and Príncipe,2016,81.689251
São Tomé and Príncipe,2017,74.72573
São Tomé and Príncipe,2018,71.492978
São Tomé and Príncipe,2019,76.38656
São Tomé and Príncipe,2020,70.752365
São Tomé and Príncipe,2021,59.227938
São Tomé and Príncipe,2022,55.076518
São Tomé and Príncipe,2023,44.686868
São Tomé and Príncipe,2024,43.464581
TCD,1990,21.421372
TCD,1991,26.017127
TCD,1992,29.625088
TCD,1993,37.349074
TCD,1994,44.026284
TCD,1995,41.124294
TCD,1996,40.513146
TCD,1997,41.316419
TCD,1998,34.697451
TCD,1999,44.684011
TCD,2000,52.406861
TCD,2001,43.514177
TCD,2002,41.959457
TCD,2003,34.423529
TCD,2004,25.15702
TCD,2005,21.958038
TCD,2006,20.077594
TCD,2007,17.642871
TCD,2008,15.66282
TCD,2009,23.866598
TCD,2010,22.855797
TCD,2011,22.322573
TCD,2012,19.939903
TCD,2013,22.278811
TCD,2014,29.503426
TCD,2015,31.311667
TCD,2016,40.274457
TCD,2017,38.925081
TCD,2018,33.423675
TCD,2019,38.183552
TCD,2020,41.071597
TCD,2021,41.56281
TCD,2022,32.227697
TCD,2023,32.603165
TCD,2024,33.799505
TGO,1990,44.733146
TGO,1991,46.868708
TGO,1992,45.031683
TGO,1993,58.297306
TGO,1994,78.960929
TGO,1995,64.82285
TGO,1996,60.398923
TGO,1997,54.38036
TGO,1998,62.818787
TGO,1999,59.902423
TGO,2000,66.490342
TGO,2001,68.489939
TGO,2002,54.835267
TGO,2003,49.97781
TGO,2004,48.703817
TGO,2005,63.082629
TGO,2006,67.74437
TGO,2007,70.50386
TGO,2008,67.30935
TGO,2009,57.648933
TGO,2010,33.454207
TGO,2011,33.808906
TGO,2012,34.341654
TGO,2013,41.071022
TGO,2014,44.930257
TGO,2015,52.382236
TGO,2016,59.909399
TGO,2017,57.105557
TGO,2018,58.023923
TGO,2019,54.933397
TGO,2020,62.211094
TGO,2021,64.863398
TGO,2022,67.407511
TGO,2023,67.960052
TGO,2024,70.618842
THA,1990,17.796372
THA,1991,12.967957
THA,1992,10.490877
THA,1993,8.1862435
THA,1994,5.6932197
THA,1995,4.6100947
THA,1996,3.6734975
THA,1997,4.6415204
THA,1998,10.669857
THA,1999,20.005779
THA,2000,21.964587
THA,2001,24.578334
THA,2002,30.070356
THA,2003,27.046018
THA,2004,24.3964
THA,2005,24.392201
THA,2006,23.261117
THA,2007,22.604001
THA,2008,21.99186
THA,2009,26.795897
THA,2010,27.779262
THA,2011,27.315354
THA,2012,28.457899
THA,2013,29.632393
THA,2014,29.890917
THA,2015,32.090099
THA,2016,30.557332
THA,2017,32.458826
THA,2018,33.904845
THA,2019,33.995085
THA,2020,45.046972
THA,2021,52.735438
THA,2022,53.530485
THA,2023,54.173707
THA,2024,56.569862
TKM,1997,84.865335
TKM,1998,107.9154
TKM,1999,88.152011
TKM,2000,72.895174
TKM,2001,45.068043
TKM,2002,31.963482
TKM,2003,22.366796
TKM,2004,15.091677
TKM,2005,9.0119749
TKM,2006,5.5866573
TKM,2007,4.0470442
TKM,2008,4.7064996
TKM,2009,4.0813683
TKM,2010,6.2146681
TKM,2011,10.018897
TKM,2012,13.761804
TKM,2013,16.013711
TKM,2014,12.304383
TKM,2015,14.54457
TKM,2016,18.520179
TKM,2017,19.980362
TKM,2018,18.662507
TKM,2019,15.271739
TKM,2020,13.323125
TKM,2021,10.652752
TKM,2022,5.7720019
TKM,2023,4.656105
TKM,2024,4.6214895
TLS,2012,0.00186703
TLS,2013,0.45574423
TLS,2014,1.5239698
TLS,2015,2.9497906
TLS,2016,4.7053743
TLS,2017,6.7052463
TLS,2018,9.3116058
TLS,2019,9.5059483
TLS,2020,10.090785
TLS,2021,6.5274839
TLS,2022,7.8993934
TLS,2023,12.445657
TLS,2024,12.848036
TON,1990,49.7617
TON,1991,42.2815
TON,1992,39.778
TON,1995,35.272455
TON,1996,31.516018
TON,1997,32.759176
TON,1998,36.029556
TON,1999,38.402439
TON,2000,43.561618
TON,2001,53.396725
TON,2002,60.662369
TON,2003,56.220876
TON,2004,52.24847
TON,2005,43.348795
TON,2006,39.550025
TON,2007,37.81587
TON,2008,34.005234
TON,2009,39.726862
TON,2010,44.732209
TON,2011,51.853432
TON,2012,60.047408
TON,2013,48.914579
TON,2014,47.355896
TON,2015,51.114972
TON,2016,49.38178
TON,2017,44.71767
TON,2018,45.824118
TON,2019,42.796501
TON,2020,42.551982
TON,2021,43.044023
TON,2022,43.802286
TON,2023,43.948418
TON,2024,39.430637
TTO,1990,47.708453
TTO,1991,49.477126
TTO,1992,49.151961
TTO,1993,58.785715
TTO,1994,52.581695
TTO,1995,50.13765
TTO,1996,46.980013
TTO,1997,46.114243
TTO,1998,42.776458
TTO,1999,42.15215
TTO,2000,38.911381
TTO,2001,36.612571
TTO,2002,37.018541
TTO,2003,30.153824
TTO,2004,24.150586
TTO,2005,19.797669
TTO,2006,16.888442
TTO,2007,16.22991
TTO,2008,13.471908
TTO,2009,20.686619
TTO,2010,16.793613
TTO,2011,26.404551
TTO,2012,21.768911
TTO,2013,21.643252
TTO,2014,23.477239
TTO,2015,27.080636
TTO,2016,35.44893
TTO,2017,39.815581
TTO,2018,41.466707
TTO,2019,46.023869
TTO,2020,62.175128
TTO,2021,58.527405
TTO,2022,50.98452
TTO,2023,61.087659
TTO,2024,64.480643
TUN,1990,47.698086
TUN,1991,53.37844
TUN,1992,48.316547
TUN,1993,51.679435
TUN,1994,51.618409
TUN,1995,50.342796
TUN,1996,48.430882
TUN,1997,54.282286
TUN,1998,51.661022
TUN,1999,52.983154
TUN,2000,52.442532
TUN,2001,53.922429
TUN,2002,53.298624
TUN,2003,51.977737
TUN,2004,51.577537
TUN,2005,49.976618
TUN,2006,45.71514
TUN,2007,42.704382
TUN,2008,41.362745
TUN,2009,40.299487
TUN,2010,38.803376
TUN,2011,43.335918
TUN,2012,49.040423
TUN,2013,45.627926
TUN,2014,50.733411
TUN,2015,52.400598
TUN,2016,58.908009
TUN,2017,67.09864
TUN,2018,72.908218
TUN,2019,67.296568
TUN,2020,77.707845
TUN,2021,79.728287
TUN,2022,82.932233
TUN,2023,82.519479
TUN,2024,83.132475
TUV,2005,37.326312
TUV,2006,37.453818
TUV,2007,32.3709
TUV,2008,19.71957
TUV,2009,20.525499
TUV,2010,21.034186
TUV,2011,19.070765
TUV,2012,19.253543
TUV,2013,17.774724
TUV,2014,16.374175
TUV,2015,14.351756
TUV,2016,11.475739
TUV,2017,12.054202
TUV,2018,11.823015
TUV,2019,11.528317
TUV,2020,12.149529
TUV,2021,11.257851
TUV,2022,5.7451788
TUV,2023,4.5610155
TUV,2024,3.8681715
Taiwan Province of China,1990,4.4960226
Taiwan Province of China,1991,5.3184135
Taiwan Province of China,1992,10.104884
Taiwan Province of China,1993,12.879696
Taiwan Province of China,1994,13.495952
Taiwan Province of China,1995,14.908128
Taiwan Province of China,1996,15.251419
Taiwan Province of China,1997,15.877626
Taiwan Province of China,1998,14.620465
Taiwan Province of China,1999,13.390296
Taiwan Province of China,2000,23.72584
Taiwan Province of China,2001,27.268199
Taiwan Province of China,2002,26.803009
Taiwan Province of China,2003,28.604291
Taiwan Province of China,2004,28.993369
Taiwan Province of China,2005,29.490013
Taiwan Province of China,2006,28.813815
Taiwan Province of China,2007,27.822651
Taiwan Province of China,2008,28.806949
Taiwan Province of China,2009,31.938361
Taiwan Province of China,2010,32.26418
Taiwan Province of China,2011,33.309242
Taiwan Province of China,2012,34.040135
Taiwan Province of China,2013,33.700338
Taiwan Province of China,2014,32.449433
Taiwan Province of China,2015,31.054736
Taiwan Province of China,2016,30.414306
Taiwan Province of China,2017,29.718599
Taiwan Province of China,2018,29.172593
Taiwan Province of China,2019,28.077452
Taiwan Province of China,2020,27.647641
Taiwan Province of China,2021,26.220634
Taiwan Province of China,2022,25.946536
Taiwan Province of China,2023,25.675032
Taiwan Province of China,2024,244.73797
"Türkiye, Republic of",1990,24.747147
"Türkiye, Republic of",1991,27.187545
"Türkiye, Republic of",1992,29.0795
"Türkiye, Republic of",1993,29.777964
"Türkiye, Republic of",1994,39.293537
"Türkiye, Republic of",1995,31.682792
"Türkiye, Republic of",1996,32.722438
"Türkiye, Republic of",1997,32.184493
"Türkiye, Republic of",1998,30.31217
"Türkiye, Republic of",1999,38.849184
"Türkiye, Republic of",2000,37.183182
"Türkiye, Republic of",2001,72.05999
"Türkiye, Republic of",2002,67.137408
"Türkiye, Republic of",2003,59.98537
"Türkiye, Republic of",2004,54.382856
"Türkiye, Republic of",2005,48.794768
"Türkiye, Republic of",2006,43.418028
"Türkiye, Republic of",2007,37.609168
"Türkiye, Republic of",2008,37.978309
"Türkiye, Republic of",2009,43.924984
"Türkiye, Republic of",2010,40.606356
"Türkiye, Republic of",2011,36.946388
"Türkiye, Republic of",2012,33.696363
"Türkiye, Republic of",2013,32.147866
"Türkiye, Republic of",2014,29.807661
"Türkiye, Republic of",2015,28.849976
"Türkiye, Republic of",2016,28.933361
"Türkiye, Republic of",2017,27.969901
"Türkiye, Republic of",2018,28.371923
"Türkiye, Republic of",2019,30.780745
"Türkiye, Republic of",2020,35.908182
"Türkiye, Republic of",2021,37.868995
"Türkiye, Republic of",2022,26.881929
"Türkiye, Republic of",2023,25.377468
"Türkiye, Republic of",2024,21.324912
UGA,1991,141.15393
UGA,1992,88.25783
UGA,1993,61.055136
UGA,1994,42.269505
UGA,1995,46.919098
UGA,1996,47.682522
UGA,1997,44.194855
UGA,1998,45.093123
UGA,1999,47.717546
UGA,2000,48.54465
UGA,2001,51.352312
UGA,2002,54.710964
UGA,2003,55.139357
UGA,2004,48.96602
UGA,2005,42.562787
UGA,2006,27.758013
UGA,2007,16.975573
UGA,2008,15.653838
UGA,2009,14.792812
UGA,2010,18.354946
UGA,2011,17.959442
UGA,2012,19.491385
UGA,2013,22.079782
UGA,2014,24.767852
UGA,2015,28.021644
UGA,2016,31.332637
UGA,2017,33.639646
UGA,2018,34.886597
UGA,2019,37.536559
UGA,2020,46.344158
UGA,2021,50.348004
UGA,2022,50.166499
UGA,2023,50.203657
UGA,2024,51.825838
UKR,1995,30.15
UKR,1996,24.37
UKR,1997,28.89
UKR,1998,46.54
UKR,1999,58.96
UKR,2000,43.79
UKR,2001,35.34
UKR,2002,32.34
UKR,2003,28.3
UKR,2004,23.89
UKR,2005,17.09
UKR,2006,14.255603
UKR,2007,11.815147
UKR,2008,19.116257
UKR,2009,33.460531
UKR,2010,40.045899
UKR,2011,36.394312
UKR,2012,36.763459
UKR,2013,39.883269
UKR,2014,69.599584
UKR,2015,79.062033
UKR,2016,80.899867
UKR,2017,71.839161
UKR,2018,60.90336
UKR,2019,50.243384
UKR,2020,60.443332
UKR,2021,49.020952
UKR,2022,77.739284
UKR,2023,84.424124
URY,1990,26.18863
URY,1991,20.397729
URY,1992,22.228858
URY,1993,19.977767
URY,1994,19.31755
URY,1995,18.495694
URY,1996,18.250822
URY,1997,18.753911
URY,1998,19.37975
URY,1999,21.637914
URY,2000,27.063434
URY,2001,35.51735
URY,2002,83.978712
URY,2003,86.20014
URY,2004,69.444007
URY,2005,62.445104
URY,2006,57.094604
URY,2007,48.612335
URY,2008,47.912671
URY,2009,41.398862
URY,2010,36.811286
URY,2011,36.5894
URY,2012,35.521347
URY,2013,35.645456
URY,2014,36.366089
URY,2015,43.756889
URY,2016,43.178714
URY,2017,43.468335
URY,2018,46.093872
URY,2019,48.513743
URY,2020,58.153816
URY,2021,56.029671
URY,2022,52.209339
URY,2023,53.970407
URY,2024,58.331201
USA,1990,50.079413
USA,1991,53.553833
USA,1992,55.797709
USA,1993,57.389579
USA,1994,56.698261
USA,1995,56.353742
USA,1996,55.722561
USA,1997,53.095523
USA,1998,50.067424
USA,1999,46.851469
USA,2000,41.383999
USA,2001,39.052059
USA,2002,38.55178
USA,2003,39.369773
USA,2004,41.247114
USA,2005,42.006786
USA,2006,42.123235
USA,2007,41.77638
USA,2008,43.194504
USA,2009,53.486732
USA,2010,61.769703
USA,2011,70.434831
USA,2012,74.93941
USA,2013,79.27531
USA,2014,81.202174
USA,2015,82.132179
USA,2016,83.765799
USA,2017,84.56158
USA,2018,83.442614
USA,2019,86.386575
USA,2020,92.635865
USA,2021,104.65446
USA,2022,101.42065
USA,2023,100.17949
USA,2024,102.68658
VUT,1990,21.159561
VUT,1991,20.785708
VUT,1992,21.035954
VUT,1993,20.273835
VUT,1994,21.599129
VUT,1995,24.061594
VUT,1996,23.058176
VUT,1997,22.943197
VUT,1998,28.045864
VUT,1999,30.619489
VUT,2000,36.10835
VUT,2001,37.035863
VUT,2002,38.80623
VUT,2003,38.263811
VUT,2004,30.412225
VUT,2005,26.273755
VUT,2006,22.161651
VUT,2007,19.481266
VUT,2008,21.212936
VUT,2009,21.124302
VUT,2010,20.223245
VUT,2011,21.29889
VUT,2012,19.279714
VUT,2013,18.630391
VUT,2014,20.227012
VUT,2015,36.278133
VUT,2016,42.452086
VUT,2017,52.630268
VUT,2018,45.26183
VUT,2019,45.095954
VUT,2020,48.024112
VUT,2021,48.536626
VUT,2022,43.064138
VUT,2023,40.598758
VUT,2024,44.598222
Venezuela,1990,63.261968
Venezuela,1991,62.191092
Venezuela,1992,54.805706
Venezuela,1993,57.746981
Venezuela,1994,63.891448
Venezuela,1995,45.904407
Venezuela,1996,45.904075
Venezuela,1997,34.848323
Venezuela,1998,31.17981
Venezuela,1999,29.700314
Venezuela,2000,27.37865
Venezuela,2001,29.562291
Venezuela,2002,35.45674
Venezuela,2003,47.476326
Venezuela,2004,37.633022
Venezuela,2005,31.66183
Venezuela,2006,24.07
Venezuela,2007,19.15
Venezuela,2008,13.98
Venezuela,2009,18.2
Venezuela,2010,18.35
Venezuela,2011,25.16
Venezuela,2012,31.6
Venezuela,2013,45.11
Venezuela,2014,44.54
Venezuela,2015,53.15
Venezuela,2016,53.25
Venezuela,2017,108.6
Venezuela,2018,47.63
Venezuela,2019,68.51
Vietnam,1991,220.12674
Vietnam,1992,177.61665
Vietnam,1993,135.14625
Vietnam,1994,105.51503
Vietnam,1995,85.645878
Vietnam,1996,72.907225
Vietnam,1997,58.639728
Vietnam,1998,61.235544
Vietnam,1999,59.665752
Vietnam,2000,32.826101
Vietnam,2001,31.397594
Vietnam,2002,32.054294
Vietnam,2003,34.779033
Vietnam,2004,31.248133
Vietnam,2005,29.721344
Vietnam,2006,26.780759
Vietnam,2007,26.454368
Vietnam,2008,25.716307
Vietnam,2010,32.4613
Vietnam,2011,30.870003
Vietnam,2012,31.407932
Vietnam,2013,34.156993
Vietnam,2014,36.986822
Vietnam,2015,39.771071
Vietnam,2016,42.082042
Vietnam,2017,41.109164
Vietnam,2018,39.480846
Vietnam,2019,37.599357
Vietnam,2020,39.01629
Vietnam,2021,38.685141
WSM,1990,50.523596
WSM,1991,63.883268
WSM,1992,60.417497
WSM,1993,70.021212
WSM,1994,96.337051
WSM,1995,74.111578
WSM,1996,65.651776
WSM,1997,60.497982
WSM,1998,58.947071
WSM,1999,59.44396
WSM,2000,55.76914
WSM,2001,53.783676
WSM,2002,50.287413
WSM,2003,42.76327
WSM,2004,39.841819
WSM,2005,34.150896
WSM,2006,33.495778
WSM,2007,31.466144
WSM,2008,28.179504
WSM,2009,33.255648
WSM,2010,40.280816
WSM,2011,41.52596
WSM,2012,50.928332
WSM,2013,54.079918
WSM,2014,54.874284
WSM,2015,56.365698
WSM,2016,48.99403
WSM,2017,46.683515
WSM,2018,49.404948
WSM,2019,44.291242
WSM,2020,43.186474
WSM,2021,46.297012
WSM,2022,43.750046
WSM,2023,35.42624
WSM,2024,27.70548
XKX,2009,6.8970197
XKX,2010,6.4522451
XKX,2011,5.5688228
XKX,2012,8.5589811
XKX,2013,9.4248023
XKX,2014,11.190025
XKX,2015,13.423798
XKX,2016,14.471867
XKX,2017,16.378668
XKX,2018,17.136626
XKX,2019,17.669284
XKX,2020,22.486709
XKX,2021,21.581322
XKX,2022,20.040694
XKX,2023,17.517588
XKX,2024,16.911462
Yemen,1990,91.565431
Yemen,1991,82.685029
Yemen,1992,78.022149
Yemen,1993,76.74738
Yemen,1994,73.349757
Yemen,1995,84.107591
Yemen,1996,114.90499
Yemen,1997,74.156532
Yemen,1998,110.59523
Yemen,1999,96.050252
Yemen,2000,60.840745
Yemen,2001,60.568578
Yemen,2002,57.827228
Yemen,2003,56.823012
Yemen,2004,52.068094
Yemen,2005,43.80071
Yemen,2006,40.842372
Yemen,2007,40.407906
Yemen,2008,36.421266
Yemen,2009,49.842358
Yemen,2010,42.379573
Yemen,2011,45.725985
Yemen,2012,47.577187
Yemen,2013,48.431843
Yemen,2014,48.949944
Yemen,2015,57.73725
Yemen,2016,76.50523
Yemen,2017,83.788551
Yemen,2018,86.897102
Yemen,2019,91.478351
Yemen,2020,86.997026
Yemen,2021,75.914176
Yemen,2022,65.312807
Yemen,2023,77.860449
Yemen,2024,70.940258
ZAF,1990,27.970689
ZAF,1991,30.687874
ZAF,1992,33.068283
ZAF,1993,36.716258
ZAF,1994,43.538338
ZAF,1995,43.662958
ZAF,1996,43.198528
ZAF,1997,42.800634
ZAF,1998,42.723531
ZAF,1999,40.725189
ZAF,2000,37.929027
ZAF,2001,38.04515
ZAF,2002,31.800667
ZAF,2003,31.514111
ZAF,2004,30.73347
ZAF,2005,29.637126
ZAF,2006,28.030117
ZAF,2007,24.325986
ZAF,2008,24.044821
ZAF,2009,26.994638
ZAF,2010,31.185363
ZAF,2011,34.74204
ZAF,2012,37.407879
ZAF,2013,40.355904
ZAF,2014,43.253385
ZAF,2015,45.195466
ZAF,2016,47.134049
ZAF,2017,48.588208
ZAF,2018,51.536269
ZAF,2019,56.101331
ZAF,2020,68.927079
ZAF,2021,68.671757
ZAF,2022,70.832465
ZAF,2023,73.362901
ZAF,2024,76.355559
ZMB,1990,18.609383
ZMB,1991,24.551498
ZMB,1992,2.2633476
ZMB,1993,15.256994
ZMB,1994,17.716678
ZMB,1995,24.382074
ZMB,1996,23.725819
ZMB,1997,18.412751
ZMB,1998,26.44971
ZMB,1999,25.840028
ZMB,2000,260.96417
ZMB,2001,210.24258
ZMB,2002,180.24365
ZMB,2003,159.45778
ZMB,2004,129.91412
ZMB,2005,75.747565
ZMB,2006,25.005528
ZMB,2007,21.921277
ZMB,2008,19.191819
ZMB,2009,20.521958
ZMB,2010,18.897888
ZMB,2011,20.808121
ZMB,2012,24.919537
ZMB,2013,25.908729
ZMB,2014,33.856768
ZMB,2015,61.868899
ZMB,2016,61.154419
ZMB,2017,66.606164
ZMB,2018,81.164926
ZMB,2019,103.33224
ZMB,2020,140.00092
ZMB,2021,111.04661
ZMB,2022,99.476387
ZMB,2023,129.05786
